Date,"""Weird_Al""_Yankovic_en.wikipedia.org_desktop_all-agents",100_metres_en.wikipedia.org_desktop_all-agents,10_Gigabit_Ethernet_en.wikipedia.org_desktop_all-agents,1551_en.wikipedia.org_desktop_all-agents,1896_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1918_flu_pandemic_en.wikipedia.org_desktop_all-agents,1936_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1976_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1980_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1984_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1989_(Taylor_Swift_album)_en.wikipedia.org_desktop_all-agents,1999_(Prince_album)_en.wikipedia.org_desktop_all-agents,2000_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2002_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2003_invasion_of_Iraq_en.wikipedia.org_desktop_all-agents,2007_tuberculosis_scare_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2012_Benghazi_attack_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2014_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2015_NCAA_Men's_Division_I_Basketball_Tournament_en.wikipedia.org_desktop_all-agents,2015_in_film_en.wikipedia.org_desktop_all-agents,2016_Asia_Cup_en.wikipedia.org_desktop_all-agents,2016_Democratic_National_Convention_en.wikipedia.org_desktop_all-agents,2016_European_Men's_Handball_Championship_en.wikipedia.org_desktop_all-agents,2016_FIFA_Club_World_Cup_en.wikipedia.org_desktop_all-agents,2016_FIFA_Futsal_World_Cup_en.wikipedia.org_desktop_all-agents,2016_Giro_d'Italia_en.wikipedia.org_desktop_all-agents,2016_ICC_World_Twenty20_en.wikipedia.org_desktop_all-agents,2016_IIHF_World_Championship_en.wikipedia.org_desktop_all-agents,2016_Indian_Premier_League_en.wikipedia.org_desktop_all-agents,2016_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2016_NFL_Draft_en.wikipedia.org_desktop_all-agents,2016_NHL_Entry_Draft_en.wikipedia.org_desktop_all-agents,2016_Republican_National_Convention_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_closing_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_opening_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Paralympics_en.wikipedia.org_desktop_all-agents,2016_Thomas_&_Uber_Cup_en.wikipedia.org_desktop_all-agents,2016_Tour_de_France_en.wikipedia.org_desktop_all-agents,2016_UEFA_Europa_League_Final_en.wikipedia.org_desktop_all-agents,2016_United_States_men's_Olympic_basketball_team_en.wikipedia.org_desktop_all-agents,2016_World_Cup_of_Hockey_en.wikipedia.org_desktop_all-agents,2017_FIFA_Confederations_Cup_en.wikipedia.org_desktop_all-agents,2017_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(CONMEBOL)_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(UEFA)_en.wikipedia.org_desktop_all-agents,2018_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2020_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2022_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2024_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2028_Summer_Olympics_en.wikipedia.org_desktop_all-agents,3_Doors_Down_en.wikipedia.org_desktop_all-agents,4K_resolution_en.wikipedia.org_desktop_all-agents,58th_Annual_Grammy_Awards_en.wikipedia.org_desktop_all-agents,88th_Academy_Awards_en.wikipedia.org_desktop_all-agents,A.C._Milan_en.wikipedia.org_desktop_all-agents,A.J._Styles_en.wikipedia.org_desktop_all-agents,AC/DC_en.wikipedia.org_desktop_all-agents,AK-47_en.wikipedia.org_desktop_all-agents,AMGTV_en.wikipedia.org_desktop_all-agents,AR-15_en.wikipedia.org_desktop_all-agents,A_Monster_Calls_(film)_en.wikipedia.org_desktop_all-agents,A_Series_of_Unfortunate_Events_en.wikipedia.org_desktop_all-agents,A_Song_of_Ice_and_Fire_en.wikipedia.org_desktop_all-agents,Aamir_Khan_en.wikipedia.org_desktop_all-agents,Aaron_Lewis_en.wikipedia.org_desktop_all-agents,Aberfan_disaster_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Actor_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Picture_en.wikipedia.org_desktop_all-agents,Adam_Johnson_(footballer)_en.wikipedia.org_desktop_all-agents,Adam_Levine_en.wikipedia.org_desktop_all-agents,Adele_en.wikipedia.org_desktop_all-agents,Adewale_Akinnuoye-Agbaje_en.wikipedia.org_desktop_all-agents,Adobe_Photoshop_en.wikipedia.org_desktop_all-agents,Adolf_Hitler_en.wikipedia.org_desktop_all-agents,Agent_Carter_(season_2)_en.wikipedia.org_desktop_all-agents,Agents_of_S.H.I.E.L.D._en.wikipedia.org_desktop_all-agents,Agile_software_development_en.wikipedia.org_desktop_all-agents,Ahrar_ash-Sham_en.wikipedia.org_desktop_all-agents,Airlift_(film)_en.wikipedia.org_desktop_all-agents,Akshay_Kumar_en.wikipedia.org_desktop_all-agents,Aladdin_Sane_en.wikipedia.org_desktop_all-agents,Alan_Colmes_en.wikipedia.org_desktop_all-agents,Alan_Thicke_en.wikipedia.org_desktop_all-agents,Alan_Tudyk_en.wikipedia.org_desktop_all-agents,Alaska_en.wikipedia.org_desktop_all-agents,"Albert,_Prince_Consort_en.wikipedia.org_desktop_all-agents",Albert_Einstein_en.wikipedia.org_desktop_all-agents,Albus_Dumbledore_en.wikipedia.org_desktop_all-agents,Alex_(parrot)_en.wikipedia.org_desktop_all-agents,Alex_Jones_(radio_host)_en.wikipedia.org_desktop_all-agents,Alexander_I_of_Russia_en.wikipedia.org_desktop_all-agents,Alexandre_Pato_en.wikipedia.org_desktop_all-agents,Alexis_Arquette_en.wikipedia.org_desktop_all-agents,Alexis_Ohanian_en.wikipedia.org_desktop_all-agents
2016-10-02,1183,442,432,21,403,953,642,377,535,426,1040,228,386,615,1225,7,681,252,5969,1166,467,1454,108,2515,92,652,66,617,6451,74,407,276,201,200,2716,724,444,142,1138,253,1208,40,180,109,169,2086,562,117,3064,1011,1985,922,1207,383,1090,282,633,2929,519,1513,3074,1783,3596,2327,311964,1250,988,888,3164,1711,532,293,1280,2764,455,2529,4659,831,2020,9125,254,6379,2360,122,919,2173,646,108,396,1244,2704,3961,6984,788,214,1654,646,763,1185,168
2016-10-03,1575,556,1209,11,539,1321,767,389,503,489,1209,229,712,782,1492,13,845,307,7940,1397,538,1655,106,2231,131,767,49,755,2519,71,502,230,227,220,3558,982,600,168,1148,277,2198,53,241,110,194,2149,620,183,5461,2076,3803,1194,1490,443,1381,480,693,3989,468,1505,3424,1928,3994,2740,277524,1497,1309,963,3348,1945,710,482,1820,3113,442,2697,5314,992,2648,11952,309,7288,5560,158,809,2257,500,123,450,1173,3592,3871,10403,902,277,1878,758,652,1236,245
2016-10-04,1606,618,1452,24,618,1332,926,438,596,514,1463,265,673,798,1617,26,839,327,7224,1218,534,1857,168,2029,112,820,51,842,1670,77,466,224,237,193,3120,970,535,140,1254,238,2482,44,256,132,197,1675,680,224,6163,2350,4344,1264,1426,403,1335,638,741,4309,533,1575,2587,1862,4137,2594,273299,1541,1257,9110,3343,2049,609,508,1513,3424,728,4840,5778,939,2683,12264,313,7848,5936,118,725,2287,492,157,959,1061,3633,2844,10891,870,548,5070,916,605,1202,350
2016-10-05,1611,496,1249,21,506,1294,778,415,541,502,1353,292,631,893,1581,18,803,294,6569,1141,549,1845,123,1946,127,915,75,785,1303,65,412,201,205,250,2930,913,623,161,1212,257,1841,53,175,91,214,1306,690,187,7123,2828,4868,1298,1338,438,1158,342,800,4284,582,1410,2739,2711,5238,2518,265566,1371,1185,12076,3177,1978,593,1159,1480,3134,572,4049,5440,777,2706,12816,263,15568,5924,152,667,2256,463,214,501,978,3864,2228,10859,801,301,2414,822,554,1125,288
2016-10-06,1499,1080,1253,12,573,1324,878,355,526,791,1309,290,974,1922,1471,22,1207,384,5563,1135,502,2168,161,1879,124,705,73,695,980,77,343,175,216,187,2334,939,573,165,1043,220,1083,51,208,99,296,1038,849,152,20677,7138,14286,1215,1449,467,1195,334,751,4084,555,1536,2201,2351,4257,2652,264434,1917,1225,4406,3034,1818,634,656,1451,3046,493,3265,5270,814,2627,11496,186,9435,5664,117,741,4098,515,417,684,1033,3587,1917,9831,809,242,1881,871,521,1082,274
2016-10-07,1437,547,1059,6,495,1125,676,385,532,509,1202,255,701,1311,1404,29,712,321,5259,1251,462,2440,145,1960,125,677,53,680,803,46,351,163,212,185,2100,878,543,129,1064,220,1092,45,185,152,210,856,994,179,27752,21589,20206,1191,1255,374,1445,314,683,3765,552,1422,1972,1737,4304,2437,270338,1537,1587,2246,2953,1727,575,1042,1339,2829,353,2851,5523,931,2205,13722,204,7293,4577,154,757,3843,489,248,621,1041,3369,1844,8593,725,272,1863,719,565,926,228
2016-10-08,1100,397,378,19,323,788,605,302,449,443,1191,231,464,958,1023,8,634,236,7670,814,463,2079,94,2025,100,520,76,678,713,52,343,138,172,174,1451,946,621,112,936,165,755,58,144,94,155,646,898,133,20720,5386,19438,892,1067,327,1045,232,595,3166,491,1449,2015,1666,3361,2152,291823,1279,1194,1387,2377,1850,515,1027,1377,2937,297,2556,4611,1700,1835,22754,210,6583,1953,129,800,2629,484,191,723,934,2467,1637,6180,700,418,1661,561,472,921,175
2016-10-09,1171,404,473,13,343,885,854,300,460,432,1206,285,531,914,1204,13,666,191,10367,914,443,2159,101,2304,118,673,64,657,547,55,301,137,158,166,2978,709,688,154,968,178,729,39,198,90,174,570,1021,133,23832,4507,21871,1020,1096,322,1049,278,611,3464,504,1539,1813,2083,3510,2160,303104,1239,1314,1460,2720,1779,397,5455,1384,3277,244,3263,4543,1842,1876,11918,252,6973,2451,124,798,2614,459,162,777,1073,2726,4461,6902,705,460,1972,670,382,1096,179
2016-10-10,1751,611,1212,9,414,1143,877,373,532,502,1199,249,605,1092,1535,17,956,186,24195,963,428,2452,122,2294,142,1109,54,748,619,65,331,137,208,171,3940,821,903,149,1058,179,950,46,355,104,216,728,1091,167,25197,5890,24903,1238,1241,378,1166,240,627,3949,634,1512,1827,4864,4231,2564,276194,1324,1434,1513,3165,2254,504,5066,1600,2991,431,2895,4723,1589,2530,12651,215,6604,5002,116,769,3056,527,278,799,1036,3371,4273,9452,750,457,3481,714,487,1063,274
2016-10-11,1464,549,1312,15,502,1782,854,441,527,640,1199,244,566,1465,1558,15,916,236,17031,1313,727,2800,144,2220,150,924,49,809,705,58,339,194,185,229,3949,1137,806,116,1192,152,880,44,269,103,186,1075,1313,176,32248,11526,25925,1571,1673,651,3239,539,654,4012,525,1434,1957,2253,4091,2516,273865,1440,1336,1439,3373,2260,611,2305,1489,2819,562,4081,5238,1403,2786,13209,231,7135,5057,113,770,2515,439,236,630,977,3492,2849,10231,800,508,5172,717,485,953,228
2016-10-12,1852,541,1276,18,595,1523,750,400,462,567,1268,287,578,1247,1675,21,927,263,15851,1469,664,2839,187,1939,173,904,77,809,527,87,470,167,227,250,2482,1501,816,144,1270,181,1136,58,381,110,186,737,1439,171,26350,23730,16326,1318,1623,636,3243,515,674,4030,525,1500,2051,3515,3980,2410,273077,1597,1746,1296,3350,2245,727,10859,1428,2728,374,3925,5020,1240,3068,14553,215,11737,5632,128,727,2859,455,171,830,950,4237,2229,10535,794,269,13756,682,461,1112,247
2016-10-13,1561,670,1303,18,483,1377,788,432,443,468,1196,314,560,1011,1744,66,780,176,12086,1081,462,1987,138,2092,114,951,55,804,500,52,386,227,216,234,2213,6707,864,125,1399,146,1010,50,224,98,182,1162,844,179,8135,4238,4906,1240,1394,445,1447,359,758,3890,586,1356,1932,2389,4114,2570,264681,2008,1965,1262,2798,2040,632,5532,1662,2704,353,3608,4834,1200,2928,12922,167,7191,5608,79,735,2585,545,267,737,2957,4133,2477,10723,859,273,7149,673,420,1226,246
2016-10-14,1468,540,1098,19,406,1206,760,370,790,440,1240,294,490,962,1444,19,716,187,11136,992,398,1834,137,2407,121,769,48,775,318,73,357,191,181,225,2733,2472,651,139,1195,136,993,50,312,101,156,630,762,188,4933,2019,2978,1060,1191,398,1185,257,734,3772,578,1428,1559,2145,4197,2660,270713,1541,1701,1612,2673,1966,598,2813,1407,2767,1833,3649,4709,1164,2427,12483,178,5585,4711,118,787,2594,455,219,593,2049,3261,1908,12365,1363,329,4065,613,421,1014,236
2016-10-15,1237,416,440,16,335,949,582,313,724,371,1259,281,419,723,1183,15,649,188,7294,909,332,1672,113,2333,151,500,52,781,240,55,353,149,178,196,1387,1461,477,123,1410,143,1012,41,233,93,147,506,601,110,3525,1315,2217,796,1066,317,914,402,676,2980,556,1461,1483,1988,3537,2322,305613,1486,1335,1160,2170,2012,389,2420,1387,2881,788,3647,4369,1193,2072,8300,164,5729,2152,107,788,2213,413,162,442,1333,2951,1658,7570,1283,281,3088,491,439,765,165
2016-10-16,1334,686,454,15,355,1151,703,293,461,404,1244,253,464,778,1483,12,794,208,8159,1077,531,1722,106,2389,154,652,62,802,404,75,412,174,207,245,2706,1355,585,232,1700,181,1608,38,359,103,159,505,669,200,2854,997,1647,965,1269,366,951,238,630,3080,545,1550,3260,1938,3364,2412,320063,1481,1541,1099,2624,1883,387,3103,1470,2860,531,3576,4681,1292,2077,9443,198,5888,2777,107,801,2297,492,154,481,1269,2881,2138,8493,1537,256,3579,578,725,1039,226
2016-10-17,1437,719,1292,20,497,1546,849,384,454,499,1274,264,626,884,2313,33,981,256,11598,1234,492,1818,147,2161,137,830,78,1116,295,91,365,171,197,243,4221,1161,729,140,1833,182,1736,67,352,150,211,451,742,191,2671,1074,1686,1193,1487,441,1295,274,672,4209,579,1472,3797,1835,4078,2645,295742,1764,1844,1216,3308,1963,574,6059,1673,2941,510,3707,10732,1260,2920,15213,207,5734,5798,121,778,2318,494,248,742,1789,4007,1805,12709,1328,325,5372,713,679,942,335
2016-10-18,1514,591,1408,16,447,1521,773,400,458,493,1248,241,574,949,2116,47,745,160,14255,1202,577,1812,218,1964,144,968,54,1178,216,117,342,115,244,286,3318,1013,709,127,858,208,969,64,697,132,190,455,675,246,2492,857,1460,1284,1426,449,1252,344,730,4111,605,1525,2602,1965,4132,2869,284739,1634,1529,1190,3148,2105,523,10612,1605,3048,516,3795,5386,1088,2990,18238,194,5873,5555,98,707,2676,429,230,464,1699,5082,1737,11116,1062,226,3576,735,518,930,359
2016-10-19,1410,580,1448,14,526,1546,762,406,474,443,1172,243,568,961,2202,24,740,148,21291,1203,1044,1799,176,1994,111,811,60,1616,321,83,461,134,225,346,2611,1222,770,119,720,183,995,71,361,171,153,516,746,325,2429,900,1398,1167,1417,378,1099,277,764,3960,550,1569,2340,3378,4256,2810,283494,1612,1390,1156,3056,2201,340218,11489,1448,2975,461,3661,6040,992,2806,13621,228,10289,5644,120,661,2677,504,292,484,1203,5150,1521,10852,1070,276,3977,768,537,1003,273
2016-10-20,1291,677,1380,10,478,1440,676,343,447,473,1174,267,612,804,2248,19,779,225,16575,1103,741,1777,234,1961,84,987,53,1335,240,69,398,138,258,299,2116,2150,828,131,775,219,728,44,238,207,213,494,761,278,2483,779,1407,1077,1285,371,976,273,728,4109,506,1354,2483,2178,4094,2622,279740,1758,1384,1089,2813,5624,33110,11598,1551,2648,406,2804,4802,962,2631,14393,175,6658,5554,120,665,2380,481,265,459,967,4249,1435,10283,982,254,2997,687,1213,984,310
2016-10-21,5284,491,1150,13,396,1224,586,368,390,380,1289,310,464,955,1993,18,618,137,9143,875,436,1744,145,2218,109,894,54,1070,290,56,297,139,215,258,2247,1165,645,122,673,170,721,62,178,163,181,397,658,190,2209,793,1244,1045,1197,360,1014,315,724,3834,532,1582,2402,2154,4384,2640,287694,1508,1226,1400,2691,5383,1602,94850,1488,3062,436,2713,4739,1002,2304,23304,191,5568,4684,87,657,2968,474,366,489,1023,3441,1307,9074,1148,240,2916,711,965,824,456
2016-10-22,4690,360,448,15,281,896,489,307,393,318,1185,249,376,746,1372,21,550,186,6352,755,389,1499,99,3447,134,619,51,928,190,80,331,140,184,196,1216,816,402,86,624,131,577,68,166,104,137,301,723,141,2168,877,982,904,1036,347,872,237,648,2867,501,1580,7454,2008,3477,2270,322928,1284,1263,843,2144,3877,691,11378,1490,4108,510,2441,4567,1022,1924,8112,200,5007,2117,104,792,2969,428,171,406,934,2824,1421,7196,997,194,2199,637,691,977,185
2016-10-23,4738,492,461,11,355,960,556,289,411,411,1563,250,416,763,1503,11,604,133,6904,880,369,1442,128,2250,128,617,74,1552,235,51,329,128,170,223,2230,767,593,99,616,130,563,54,183,137,169,336,613,146,1992,685,999,991,1230,397,979,251,586,3007,567,1499,8392,1777,3807,2273,341037,1320,1405,1780,2538,3106,601,6015,1346,3173,444,2409,4110,1016,1933,9249,219,5122,2744,85,819,2232,488,97,448,862,2912,1851,8126,970,195,2133,706,777,1433,225
2016-10-24,3659,610,1265,7,458,1506,804,362,491,492,1757,372,540,785,1977,26,742,142,7877,987,428,1647,193,2219,150,867,61,2747,278,85,407,139,190,316,3129,999,624,117,703,144,761,70,195,133,209,393,721,246,2119,864,1110,1227,1355,397,1083,280,678,4024,632,1508,5123,1532,3904,3125,309896,1841,1554,1257,3612,3556,822,4430,1606,3063,472,2692,4602,1082,2480,13764,201,5279,5687,78,828,2443,594,155,586,1027,4010,1716,11350,1023,253,2515,856,1166,1282,691
2016-10-25,2490,658,1405,16,455,1453,755,374,441,456,1759,309,551,851,1978,27,735,128,7268,1058,556,1763,204,1969,88,745,72,1717,238,181,314,136,216,371,2983,807,722,106,677,169,805,55,178,124,243,341,680,268,2139,957,1104,1219,1341,424,1079,260,732,4133,553,1578,4320,1510,4507,3062,298648,1775,1458,1141,3453,2987,758,2442,1549,2745,437,2958,4935,1057,2914,15347,159,5924,5733,89,758,2545,539,237,478,999,3909,1566,10708,1056,207,2684,751,1034,1050,589
2016-10-26,1999,517,1351,11,440,1458,729,313,438,446,1370,336,562,829,1827,22,807,254,6626,922,656,1792,217,2192,123,658,73,1389,193,126,388,116,208,354,2347,913,755,96,657,139,698,66,213,135,311,362,702,279,2005,843,885,1295,1233,352,993,245,743,4691,589,1498,2982,2325,4135,2694,296370,1564,1485,1127,3529,2555,583,1522,1349,2713,571,2775,6967,930,2589,17693,210,9352,5438,90,610,2311,585,298,531,896,4882,1602,10618,921,387,3334,801,708,797,462
2016-10-27,3155,524,1289,11,389,1512,735,355,425,444,1467,586,571,785,1746,15,911,295,7050,1371,1159,1564,221,2042,127,688,66,1278,165,101,389,115,192,331,2250,847,769,100,651,114,600,74,236,145,359,282,632,248,1954,707,983,1232,1256,416,1038,237,694,4940,570,1458,2189,1990,4517,2608,292368,1655,1327,1194,3312,2302,623,1266,1481,2981,534,2604,6488,953,2691,13623,170,6413,5253,77,683,2625,560,293,445,916,3815,1427,10634,1036,383,3083,823,498,1291,501
2016-10-28,3427,453,1168,19,384,1263,622,324,387,409,1301,368,482,758,1506,21,720,209,8397,902,852,1492,214,2030,93,692,61,1002,182,86,269,138,132,293,2567,1102,651,90,605,163,537,44,227,99,322,285,643,213,2073,641,1053,1012,1195,322,932,287,689,4543,563,1517,2140,1658,4060,2615,294353,1528,1202,934,2813,2083,562,1280,1471,2995,483,2467,5246,962,2315,15245,145,4834,4056,96,778,2685,558,198,436,980,3629,1295,8412,1033,224,2495,676,475,1024,304
2016-10-29,2004,366,356,24,303,811,534,293,344,328,1231,250,451,653,1165,16,526,133,6663,774,314,1306,114,2202,121,494,46,854,244,73,276,137,159,247,1262,712,421,104,473,147,293,56,205,103,228,260,531,147,1677,572,811,775,906,277,743,240,653,3128,469,1535,1816,1575,3568,2257,324885,1302,975,710,2240,2172,398,880,1331,2424,544,2273,4122,867,1740,7888,155,4586,1763,101,656,2022,467,115,321,944,2660,1208,5930,892,259,1829,483,440,795,146
2016-10-30,1755,318,417,10,391,1013,586,298,334,382,1211,257,473,669,1356,9,598,138,6685,888,549,1367,147,2230,154,627,94,921,200,63,251,161,168,349,1882,619,513,105,506,129,437,73,161,119,156,326,610,177,2013,625,936,935,1023,281,790,224,640,3230,527,1758,2732,1398,3419,2156,331346,1289,1257,823,2610,2075,402,1116,1429,2812,551,2415,4669,1136,1944,8947,229,4874,2171,106,767,1967,507,100,349,1011,2848,1886,6644,939,218,1962,700,642,767,257
2016-10-31,1777,503,1131,13,375,1881,779,355,394,839,1248,264,507,747,1808,33,741,147,9040,915,470,1668,243,2144,148,844,98,1032,191,63,518,149,177,324,4081,839,736,97,512,135,478,77,200,110,188,303,734,275,2483,923,1134,1174,1210,375,1033,232,689,5990,599,1653,2801,1587,3927,2368,298338,1441,1260,1155,3326,2335,497,1042,1596,3318,560,2432,6308,1102,2440,13329,206,5302,4829,83,695,2134,580,148,494,1104,4066,1558,9466,1126,216,2385,740,553,782,324
2016-11-01,1720,601,1155,10,422,1718,815,372,437,448,1200,262,538,930,1745,29,735,132,8653,1044,557,1944,241,2305,123,901,148,1034,165,47,352,134,291,356,3203,843,662,93,595,124,591,50,217,134,208,366,799,236,3737,4680,1367,1242,1246,369,1045,293,774,5011,579,1549,2655,1653,3806,2526,299644,1501,1254,1134,3318,2568,664,1104,1667,3003,499,2766,8642,972,2463,13014,197,6045,4959,109,641,2258,619,236,448,1156,4434,1447,9377,1035,256,2625,771,473,754,308
2016-11-02,1638,507,1343,40,454,1615,898,351,447,518,1396,262,588,824,1834,19,775,141,9097,1039,622,1914,243,2109,125,854,266,1264,267,65,314,139,212,335,2753,899,890,126,618,151,626,144,226,212,237,314,815,232,3761,3439,1483,1200,1234,410,1483,272,688,5109,662,1653,2246,2880,4008,3308,295110,2051,1278,1104,3107,2871,692,875,1726,3154,528,2846,6793,950,2551,13959,342,13900,5589,84,623,2329,749,284,531,1210,4654,1315,10241,1365,249,2967,735,667,693,249
2016-11-03,2145,518,1368,15,419,1547,1011,437,553,500,1519,291,497,781,2047,17,783,165,8972,1141,453,1782,210,2096,119,805,269,1292,185,58,410,142,213,345,1895,734,900,104,592,157,581,72,184,260,255,409,829,246,3173,2025,1493,1219,1261,432,1148,270,752,5139,650,1573,2069,1844,3913,2609,294242,1671,1328,13666,2956,2675,1224,726,1653,2700,403,3687,6372,990,2622,15113,292,8316,5323,89,614,2272,726,239,436,1182,3919,1181,9972,1093,217,2979,670,784,762,297
2016-11-04,2201,531,1089,18,434,1386,896,537,616,596,1387,304,655,1043,1647,18,716,114,8923,970,591,1766,210,2159,105,802,217,1001,170,54,298,137,267,379,2161,884,751,100,743,151,636,66,156,205,307,271,806,245,3348,1656,1657,1171,1148,391,1056,386,726,6004,622,1809,2258,1731,4097,2382,301765,1504,1459,14039,2897,2618,835,633,2248,3196,647,3320,5821,945,2596,13252,230,6325,4439,81,725,2645,638,200,407,1056,4605,1671,8606,1085,244,3333,734,2802,728,287
2016-11-05,1751,347,412,21,328,973,498,302,310,361,1118,230,422,738,1535,11,608,75,6636,766,453,1622,152,2423,125,671,198,974,161,52,279,114,189,304,1310,615,611,115,546,165,512,44,176,114,244,221,727,158,2759,1135,1492,881,977,285,763,225,709,3337,588,1828,1964,1899,3410,2176,338710,1605,1333,3982,2314,2313,527,574,1647,3364,546,2514,4641,933,1995,8692,213,5526,1963,78,741,2277,476,138,352,983,2941,2402,6679,1120,249,3157,621,1979,560,192
2016-11-06,3862,500,466,17,340,1121,614,294,336,439,1286,294,446,693,1709,12,709,107,7963,872,293,1540,118,2624,90,786,366,985,135,49,246,136,171,333,2674,686,628,97,540,153,540,39,148,149,227,281,662,190,3439,1464,1886,1063,1366,355,886,374,665,3330,662,1934,2957,1670,3435,2193,365946,1703,1352,2821,2787,2306,478,529,1628,4365,495,2520,4833,1068,2073,10685,253,5956,2602,80,880,2687,465,145,370,1062,3381,3168,7436,1204,235,3305,657,837,669,195
2016-11-07,2164,498,1271,11,472,1827,915,357,411,495,1588,281,559,869,2083,13,854,125,13657,1201,504,2041,249,2215,94,1333,207,1326,148,74,360,134,177,372,3936,890,1177,109,791,154,649,43,172,150,299,297,1066,274,6525,2899,3355,1358,1370,392,1011,274,787,5640,724,1854,2893,1723,4025,2600,318971,1667,1515,2314,3485,2754,559,522,1709,3664,671,2655,5280,976,2686,16889,244,5832,5538,85,838,3052,545,198,425,1255,5024,3071,9677,1508,280,4652,865,758,773,362
2016-11-08,1961,555,1312,18,429,1526,755,431,421,501,1454,296,562,858,2007,25,771,142,20689,1058,382,2075,248,2365,96,1648,95,1128,152,76,289,110,292,357,2547,883,1455,114,646,148,572,61,173,139,283,303,1211,259,7016,3773,3714,1191,1276,377,1092,269,751,5458,585,1625,2590,1811,4079,2617,296297,1878,1228,1836,3154,2231,647,500,1557,3060,933,2773,5135,881,2674,17155,196,6170,5191,74,691,2983,491,482,370,1152,7214,2499,9881,2039,233,5819,737,552,846,312
2016-11-09,1411,478,1267,22,348,1374,735,342,370,439,1026,222,469,732,2047,25,717,124,34364,876,340,1675,172,2054,67,4773,74,924,133,49,273,105,229,243,1373,1167,4092,114,579,144,609,42,182,90,205,249,847,213,6063,4101,3395,1038,1181,358,1122,204,595,4557,383,1267,1801,1905,3179,2359,271609,1668,885,1358,2475,1734,454,577,1473,2302,555,1980,4237,700,2351,23929,205,12045,4923,73,582,2044,384,554,298,828,13262,1656,8632,1513,207,4790,542,353,592,276
2016-11-10,2056,482,1280,19,438,1563,700,314,406,537,1043,259,534,864,2173,23,755,129,19776,971,261,2112,236,2051,72,2774,77,1003,152,64,330,79,149,392,2009,842,2784,112,585,138,541,57,178,82,231,256,1055,253,10087,10973,4911,1220,1266,371,1180,236,639,5383,455,1554,1846,1541,3937,2838,278462,1657,1056,1457,3023,1927,534,421,1442,3035,469,2014,4739,819,2752,18760,183,8322,5160,73,605,2103,448,446,320,1147,6478,1831,8818,2039,223,4563,724,446,607,300
2016-11-11,1776,447,990,13,301,1523,616,332,352,381,1069,242,413,1185,1738,15,657,89,11213,824,232,2607,369,2197,73,1713,66,1000,158,52,263,99,224,324,2092,720,1875,103,536,134,516,26,143,78,231,216,1452,222,29531,35191,15788,1092,1102,316,1066,237,682,5028,475,1608,1707,1371,3767,2656,296584,1518,1204,1357,2513,1908,623,382,1515,3192,380,2240,4486,820,2278,16156,153,6656,4219,72,812,2110,487,249,350,1097,4950,2201,7232,2007,182,4106,652,427,888,271
2016-11-12,1625,345,387,21,270,1081,593,269,303,321,1150,228,349,1153,1439,13,545,110,7163,797,240,2576,322,2487,66,1182,86,838,154,29,261,135,201,333,1186,590,1291,102,532,100,363,44,169,81,220,227,1577,194,31278,8229,21157,988,1038,506,884,201,607,3568,517,1776,1825,1255,3417,2491,332415,1464,1079,1266,2350,2473,447,484,1621,3202,364,2247,4026,920,1767,12572,209,5691,1986,77,710,2225,429,165,373,1279,4709,1849,6281,1874,190,4082,499,384,655,140
2016-11-13,1541,451,391,17,308,1176,752,290,309,392,1194,325,525,1055,1738,13,653,110,6497,890,237,2405,176,2507,74,1062,65,895,161,35,230,114,168,302,2013,559,1279,87,587,138,391,43,197,86,166,286,1501,156,27169,6115,20637,964,1142,366,1188,247,526,3614,538,2542,1719,1320,3622,2821,359313,1456,1157,1202,2483,2658,431,392,1671,3675,398,2293,4009,1228,1834,12708,179,5555,2578,71,749,4135,484,190,404,1304,4269,2837,7012,1970,195,4209,622,385,754,179
